week_from,week_until,calendar_week,age,ncumul_firstvacc,ncumul_secondvacc
2021-01-01,2021-01-24,3,0,0,0
2021-01-01,2021-01-24,3,1,0,0
2021-01-01,2021-01-24,3,2,0,0
2021-01-01,2021-01-24,3,3,1,0
2021-01-01,2021-01-24,3,4,0,0
2021-01-01,2021-01-24,3,5,0,0
2021-01-01,2021-01-24,3,6,0,0
2021-01-01,2021-01-24,3,7,0,0
2021-01-01,2021-01-24,3,8,0,0
2021-01-01,2021-01-24,3,9,0,0
2021-01-01,2021-01-24,3,10,0,0
2021-01-01,2021-01-24,3,11,1,0
2021-01-01,2021-01-24,3,12,0,0
2021-01-01,2021-01-24,3,13,0,0
2021-01-01,2021-01-24,3,14,0,0
2021-01-01,2021-01-24,3,15,0,0
2021-01-01,2021-01-24,3,16,3,0
2021-01-01,2021-01-24,3,17,10,0
2021-01-01,2021-01-24,3,18,29,0
2021-01-01,2021-01-24,3,19,43,0
2021-01-01,2021-01-24,3,20,28,0
2021-01-01,2021-01-24,3,21,42,1
2021-01-01,2021-01-24,3,22,42,1
2021-01-01,2021-01-24,3,23,59,0
2021-01-01,2021-01-24,3,24,70,3
2021-01-01,2021-01-24,3,25,88,1
2021-01-01,2021-01-24,3,26,103,1
2021-01-01,2021-01-24,3,27,179,3
2021-01-01,2021-01-24,3,28,174,1
2021-01-01,2021-01-24,3,29,200,6
2021-01-01,2021-01-24,3,30,216,3
2021-01-01,2021-01-24,3,31,209,0
2021-01-01,2021-01-24,3,32,211,4
2021-01-01,2021-01-24,3,33,189,4
2021-01-01,2021-01-24,3,34,178,2
2021-01-01,2021-01-24,3,35,170,1
2021-01-01,2021-01-24,3,36,149,1
2021-01-01,2021-01-24,3,37,176,2
2021-01-01,2021-01-24,3,38,167,0
2021-01-01,2021-01-24,3,39,167,1
2021-01-01,2021-01-24,3,40,173,2
2021-01-01,2021-01-24,3,41,192,0
2021-01-01,2021-01-24,3,42,199,2
2021-01-01,2021-01-24,3,43,203,3
2021-01-01,2021-01-24,3,44,179,0
2021-01-01,2021-01-24,3,45,177,1
2021-01-01,2021-01-24,3,46,208,2
2021-01-01,2021-01-24,3,47,208,5
2021-01-01,2021-01-24,3,48,205,1
2021-01-01,2021-01-24,3,49,175,2
2021-01-01,2021-01-24,3,50,232,4
2021-01-01,2021-01-24,3,51,211,0
2021-01-01,2021-01-24,3,52,227,0
2021-01-01,2021-01-24,3,53,227,0
2021-01-01,2021-01-24,3,54,267,0
2021-01-01,2021-01-24,3,55,268,1
2021-01-01,2021-01-24,3,56,313,3
2021-01-01,2021-01-24,3,57,321,2
2021-01-01,2021-01-24,3,58,279,1
2021-01-01,2021-01-24,3,59,287,2
2021-01-01,2021-01-24,3,60,294,2
2021-01-01,2021-01-24,3,61,266,1
2021-01-01,2021-01-24,3,62,266,3
2021-01-01,2021-01-24,3,63,247,0
2021-01-01,2021-01-24,3,64,239,0
2021-01-01,2021-01-24,3,65,226,0
2021-01-01,2021-01-24,3,66,242,0
2021-01-01,2021-01-24,3,67,238,1
2021-01-01,2021-01-24,3,68,263,0
2021-01-01,2021-01-24,3,69,249,0
2021-01-01,2021-01-24,3,70,277,0
2021-01-01,2021-01-24,3,71,329,0
2021-01-01,2021-01-24,3,72,308,1
2021-01-01,2021-01-24,3,73,401,0
2021-01-01,2021-01-24,3,74,430,0
2021-01-01,2021-01-24,3,75,774,0
2021-01-01,2021-01-24,3,76,1090,0
2021-01-01,2021-01-24,3,77,1117,0
2021-01-01,2021-01-24,3,78,1125,0
2021-01-01,2021-01-24,3,79,1012,0
2021-01-01,2021-01-24,3,80,933,0
2021-01-01,2021-01-24,3,81,842,0
2021-01-01,2021-01-24,3,82,826,1
2021-01-01,2021-01-24,3,83,785,0
2021-01-01,2021-01-24,3,84,690,0
2021-01-01,2021-01-24,3,85,661,0
2021-01-01,2021-01-24,3,86,614,0
2021-01-01,2021-01-24,3,87,491,0
2021-01-01,2021-01-24,3,88,429,0
2021-01-01,2021-01-24,3,89,373,0
2021-01-01,2021-01-24,3,90,342,0
2021-01-01,2021-01-24,3,91,266,0
2021-01-01,2021-01-24,3,92,226,0
2021-01-01,2021-01-24,3,93,180,0
2021-01-01,2021-01-24,3,94,136,0
2021-01-01,2021-01-24,3,95,102,0
2021-01-01,2021-01-24,3,96,64,0
2021-01-01,2021-01-24,3,97,54,0
2021-01-01,2021-01-24,3,98,19,0
2021-01-01,2021-01-24,3,99,16,0
2021-01-01,2021-01-24,3,100+,34,0
2021-01-01,2021-01-24,3,NA,0,0
2021-01-25,2021-01-31,4,0,1,0
2021-01-25,2021-01-31,4,1,0,0
2021-01-25,2021-01-31,4,2,0,0
2021-01-25,2021-01-31,4,3,1,0
2021-01-25,2021-01-31,4,4,0,0
2021-01-25,2021-01-31,4,5,0,0
2021-01-25,2021-01-31,4,6,0,0
2021-01-25,2021-01-31,4,7,0,0
2021-01-25,2021-01-31,4,8,0,0
2021-01-25,2021-01-31,4,9,0,0
2021-01-25,2021-01-31,4,10,0,0
2021-01-25,2021-01-31,4,11,1,0
2021-01-25,2021-01-31,4,12,0,0
2021-01-25,2021-01-31,4,13,0,0
2021-01-25,2021-01-31,4,14,0,0
2021-01-25,2021-01-31,4,15,0,0
2021-01-25,2021-01-31,4,16,12,0
2021-01-25,2021-01-31,4,17,25,0
2021-01-25,2021-01-31,4,18,65,1
2021-01-25,2021-01-31,4,19,89,0
2021-01-25,2021-01-31,4,20,81,0
2021-01-25,2021-01-31,4,21,98,2
2021-01-25,2021-01-31,4,22,92,2
2021-01-25,2021-01-31,4,23,117,3
2021-01-25,2021-01-31,4,24,127,7
2021-01-25,2021-01-31,4,25,145,4
2021-01-25,2021-01-31,4,26,175,6
2021-01-25,2021-01-31,4,27,268,7
2021-01-25,2021-01-31,4,28,244,4
2021-01-25,2021-01-31,4,29,297,12
2021-01-25,2021-01-31,4,30,308,9
2021-01-25,2021-01-31,4,31,301,5
2021-01-25,2021-01-31,4,32,304,7
2021-01-25,2021-01-31,4,33,268,4
2021-01-25,2021-01-31,4,34,289,7
2021-01-25,2021-01-31,4,35,262,4
2021-01-25,2021-01-31,4,36,229,2
2021-01-25,2021-01-31,4,37,282,5
2021-01-25,2021-01-31,4,38,276,6
2021-01-25,2021-01-31,4,39,293,10
2021-01-25,2021-01-31,4,40,290,8
2021-01-25,2021-01-31,4,41,320,6
2021-01-25,2021-01-31,4,42,344,8
2021-01-25,2021-01-31,4,43,335,8
2021-01-25,2021-01-31,4,44,313,4
2021-01-25,2021-01-31,4,45,322,3
2021-01-25,2021-01-31,4,46,338,8
2021-01-25,2021-01-31,4,47,356,10
2021-01-25,2021-01-31,4,48,361,12
2021-01-25,2021-01-31,4,49,328,10
2021-01-25,2021-01-31,4,50,424,11
2021-01-25,2021-01-31,4,51,384,4
2021-01-25,2021-01-31,4,52,451,14
2021-01-25,2021-01-31,4,53,435,8
2021-01-25,2021-01-31,4,54,512,10
2021-01-25,2021-01-31,4,55,486,13
2021-01-25,2021-01-31,4,56,544,6
2021-01-25,2021-01-31,4,57,571,13
2021-01-25,2021-01-31,4,58,542,14
2021-01-25,2021-01-31,4,59,525,19
2021-01-25,2021-01-31,4,60,557,6
2021-01-25,2021-01-31,4,61,514,13
2021-01-25,2021-01-31,4,62,508,10
2021-01-25,2021-01-31,4,63,484,17
2021-01-25,2021-01-31,4,64,465,12
2021-01-25,2021-01-31,4,65,441,9
2021-01-25,2021-01-31,4,66,478,23
2021-01-25,2021-01-31,4,67,482,16
2021-01-25,2021-01-31,4,68,531,20
2021-01-25,2021-01-31,4,69,525,14
2021-01-25,2021-01-31,4,70,592,29
2021-01-25,2021-01-31,4,71,672,21
2021-01-25,2021-01-31,4,72,644,26
2021-01-25,2021-01-31,4,73,763,31
2021-01-25,2021-01-31,4,74,858,27
2021-01-25,2021-01-31,4,75,1476,46
2021-01-25,2021-01-31,4,76,1915,47
2021-01-25,2021-01-31,4,77,2023,59
2021-01-25,2021-01-31,4,78,1934,51
2021-01-25,2021-01-31,4,79,1791,39
2021-01-25,2021-01-31,4,80,1719,51
2021-01-25,2021-01-31,4,81,1585,29
2021-01-25,2021-01-31,4,82,1550,43
2021-01-25,2021-01-31,4,83,1490,20
2021-01-25,2021-01-31,4,84,1282,16
2021-01-25,2021-01-31,4,85,1258,19
2021-01-25,2021-01-31,4,86,1213,18
2021-01-25,2021-01-31,4,87,966,13
2021-01-25,2021-01-31,4,88,832,9
2021-01-25,2021-01-31,4,89,756,5
2021-01-25,2021-01-31,4,90,702,10
2021-01-25,2021-01-31,4,91,568,0
2021-01-25,2021-01-31,4,92,484,2
2021-01-25,2021-01-31,4,93,372,4
2021-01-25,2021-01-31,4,94,271,4
2021-01-25,2021-01-31,4,95,239,1
2021-01-25,2021-01-31,4,96,162,4
2021-01-25,2021-01-31,4,97,128,0
2021-01-25,2021-01-31,4,98,57,1
2021-01-25,2021-01-31,4,99,49,0
2021-01-25,2021-01-31,4,100+,92,1
2021-01-25,2021-01-31,4,NA,0,0
2021-02-01,2021-02-07,5,0,1,0
2021-02-01,2021-02-07,5,1,0,0
2021-02-01,2021-02-07,5,2,0,0
2021-02-01,2021-02-07,5,3,1,0
2021-02-01,2021-02-07,5,4,0,0
2021-02-01,2021-02-07,5,5,0,0
2021-02-01,2021-02-07,5,6,0,0
2021-02-01,2021-02-07,5,7,0,0
2021-02-01,2021-02-07,5,8,0,0
2021-02-01,2021-02-07,5,9,0,0
2021-02-01,2021-02-07,5,10,0,0
2021-02-01,2021-02-07,5,11,1,0
2021-02-01,2021-02-07,5,12,0,0
2021-02-01,2021-02-07,5,13,0,0
2021-02-01,2021-02-07,5,14,0,0
2021-02-01,2021-02-07,5,15,0,0
2021-02-01,2021-02-07,5,16,14,0
2021-02-01,2021-02-07,5,17,31,0
2021-02-01,2021-02-07,5,18,78,2
2021-02-01,2021-02-07,5,19,102,0
2021-02-01,2021-02-07,5,20,102,1
2021-02-01,2021-02-07,5,21,118,3
2021-02-01,2021-02-07,5,22,116,3
2021-02-01,2021-02-07,5,23,137,5
2021-02-01,2021-02-07,5,24,148,9
2021-02-01,2021-02-07,5,25,172,6
2021-02-01,2021-02-07,5,26,200,8
2021-02-01,2021-02-07,5,27,294,10
2021-02-01,2021-02-07,5,28,270,9
2021-02-01,2021-02-07,5,29,326,16
2021-02-01,2021-02-07,5,30,353,13
2021-02-01,2021-02-07,5,31,344,14
2021-02-01,2021-02-07,5,32,349,13
2021-02-01,2021-02-07,5,33,305,10
2021-02-01,2021-02-07,5,34,324,14
2021-02-01,2021-02-07,5,35,305,11
2021-02-01,2021-02-07,5,36,272,6
2021-02-01,2021-02-07,5,37,320,6
2021-02-01,2021-02-07,5,38,326,7
2021-02-01,2021-02-07,5,39,339,16
2021-02-01,2021-02-07,5,40,342,19
2021-02-01,2021-02-07,5,41,395,19
2021-02-01,2021-02-07,5,42,408,13
2021-02-01,2021-02-07,5,43,388,18
2021-02-01,2021-02-07,5,44,382,11
2021-02-01,2021-02-07,5,45,379,11
2021-02-01,2021-02-07,5,46,406,11
2021-02-01,2021-02-07,5,47,419,21
2021-02-01,2021-02-07,5,48,433,14
2021-02-01,2021-02-07,5,49,408,16
2021-02-01,2021-02-07,5,50,502,16
2021-02-01,2021-02-07,5,51,469,10
2021-02-01,2021-02-07,5,52,544,20
2021-02-01,2021-02-07,5,53,528,14
2021-02-01,2021-02-07,5,54,603,17
2021-02-01,2021-02-07,5,55,601,22
2021-02-01,2021-02-07,5,56,649,14
2021-02-01,2021-02-07,5,57,685,33
2021-02-01,2021-02-07,5,58,655,19
2021-02-01,2021-02-07,5,59,662,29
2021-02-01,2021-02-07,5,60,689,22
2021-02-01,2021-02-07,5,61,643,27
2021-02-01,2021-02-07,5,62,630,19
2021-02-01,2021-02-07,5,63,643,34
2021-02-01,2021-02-07,5,64,577,28
2021-02-01,2021-02-07,5,65,571,22
2021-02-01,2021-02-07,5,66,610,42
2021-02-01,2021-02-07,5,67,621,30
2021-02-01,2021-02-07,5,68,657,37
2021-02-01,2021-02-07,5,69,679,32
2021-02-01,2021-02-07,5,70,756,46
2021-02-01,2021-02-07,5,71,864,43
2021-02-01,2021-02-07,5,72,838,53
2021-02-01,2021-02-07,5,73,975,54
2021-02-01,2021-02-07,5,74,1141,69
2021-02-01,2021-02-07,5,75,1880,106
2021-02-01,2021-02-07,5,76,2415,165
2021-02-01,2021-02-07,5,77,2539,167
2021-02-01,2021-02-07,5,78,2448,138
2021-02-01,2021-02-07,5,79,2228,121
2021-02-01,2021-02-07,5,80,2177,138
2021-02-01,2021-02-07,5,81,1996,119
2021-02-01,2021-02-07,5,82,1924,107
2021-02-01,2021-02-07,5,83,1846,84
2021-02-01,2021-02-07,5,84,1581,64
2021-02-01,2021-02-07,5,85,1564,62
2021-02-01,2021-02-07,5,86,1499,69
2021-02-01,2021-02-07,5,87,1214,37
2021-02-01,2021-02-07,5,88,1062,29
2021-02-01,2021-02-07,5,89,928,26
2021-02-01,2021-02-07,5,90,858,29
2021-02-01,2021-02-07,5,91,686,14
2021-02-01,2021-02-07,5,92,591,9
2021-02-01,2021-02-07,5,93,444,13
2021-02-01,2021-02-07,5,94,316,7
2021-02-01,2021-02-07,5,95,274,3
2021-02-01,2021-02-07,5,96,193,6
2021-02-01,2021-02-07,5,97,155,2
2021-02-01,2021-02-07,5,98,68,4
2021-02-01,2021-02-07,5,99,55,0
2021-02-01,2021-02-07,5,100+,100,1
2021-02-01,2021-02-07,5,NA,1,0
2021-02-08,2021-02-14,6,0,1,0
2021-02-08,2021-02-14,6,1,0,0
2021-02-08,2021-02-14,6,2,0,0
2021-02-08,2021-02-14,6,3,1,0
2021-02-08,2021-02-14,6,4,0,0
2021-02-08,2021-02-14,6,5,0,0
2021-02-08,2021-02-14,6,6,0,0
2021-02-08,2021-02-14,6,7,0,0
2021-02-08,2021-02-14,6,8,0,0
2021-02-08,2021-02-14,6,9,0,0
2021-02-08,2021-02-14,6,10,0,0
2021-02-08,2021-02-14,6,11,1,1
2021-02-08,2021-02-14,6,12,0,0
2021-02-08,2021-02-14,6,13,0,0
2021-02-08,2021-02-14,6,14,0,0
2021-02-08,2021-02-14,6,15,0,0
2021-02-08,2021-02-14,6,16,23,0
2021-02-08,2021-02-14,6,17,60,1
2021-02-08,2021-02-14,6,18,128,6
2021-02-08,2021-02-14,6,19,170,10
2021-02-08,2021-02-14,6,20,161,9
2021-02-08,2021-02-14,6,21,200,15
2021-02-08,2021-02-14,6,22,193,21
2021-02-08,2021-02-14,6,23,236,27
2021-02-08,2021-02-14,6,24,229,44
2021-02-08,2021-02-14,6,25,260,49
2021-02-08,2021-02-14,6,26,315,66
2021-02-08,2021-02-14,6,27,400,127
2021-02-08,2021-02-14,6,28,377,120
2021-02-08,2021-02-14,6,29,425,146
2021-02-08,2021-02-14,6,30,485,162
2021-02-08,2021-02-14,6,31,476,147
2021-02-08,2021-02-14,6,32,469,139
2021-02-08,2021-02-14,6,33,453,138
2021-02-08,2021-02-14,6,34,457,120
2021-02-08,2021-02-14,6,35,452,98
2021-02-08,2021-02-14,6,36,401,85
2021-02-08,2021-02-14,6,37,464,94
2021-02-08,2021-02-14,6,38,473,100
2021-02-08,2021-02-14,6,39,509,103
2021-02-08,2021-02-14,6,40,503,94
2021-02-08,2021-02-14,6,41,552,108
2021-02-08,2021-02-14,6,42,600,108
2021-02-08,2021-02-14,6,43,571,118
2021-02-08,2021-02-14,6,44,573,103
2021-02-08,2021-02-14,6,45,560,102
2021-02-08,2021-02-14,6,46,590,103
2021-02-08,2021-02-14,6,47,602,109
2021-02-08,2021-02-14,6,48,631,104
2021-02-08,2021-02-14,6,49,627,89
2021-02-08,2021-02-14,6,50,709,98
2021-02-08,2021-02-14,6,51,749,85
2021-02-08,2021-02-14,6,52,823,92
2021-02-08,2021-02-14,6,53,805,88
2021-02-08,2021-02-14,6,54,916,117
2021-02-08,2021-02-14,6,55,920,107
2021-02-08,2021-02-14,6,56,966,105
2021-02-08,2021-02-14,6,57,1034,134
2021-02-08,2021-02-14,6,58,998,116
2021-02-08,2021-02-14,6,59,1004,112
2021-02-08,2021-02-14,6,60,970,114
2021-02-08,2021-02-14,6,61,947,92
2021-02-08,2021-02-14,6,62,904,102
2021-02-08,2021-02-14,6,63,935,97
2021-02-08,2021-02-14,6,64,823,85
2021-02-08,2021-02-14,6,65,763,70
2021-02-08,2021-02-14,6,66,800,85
2021-02-08,2021-02-14,6,67,794,75
2021-02-08,2021-02-14,6,68,834,88
2021-02-08,2021-02-14,6,69,877,71
2021-02-08,2021-02-14,6,70,944,89
2021-02-08,2021-02-14,6,71,1083,94
2021-02-08,2021-02-14,6,72,1055,108
2021-02-08,2021-02-14,6,73,1233,110
2021-02-08,2021-02-14,6,74,1388,119
2021-02-08,2021-02-14,6,75,2267,248
2021-02-08,2021-02-14,6,76,2873,365
2021-02-08,2021-02-14,6,77,3052,391
2021-02-08,2021-02-14,6,78,2945,368
2021-02-08,2021-02-14,6,79,2739,331
2021-02-08,2021-02-14,6,80,2648,315
2021-02-08,2021-02-14,6,81,2425,280
2021-02-08,2021-02-14,6,82,2426,244
2021-02-08,2021-02-14,6,83,2317,235
2021-02-08,2021-02-14,6,84,2077,182
2021-02-08,2021-02-14,6,85,2078,159
2021-02-08,2021-02-14,6,86,1995,148
2021-02-08,2021-02-14,6,87,1703,98
2021-02-08,2021-02-14,6,88,1567,75
2021-02-08,2021-02-14,6,89,1381,66
2021-02-08,2021-02-14,6,90,1319,70
2021-02-08,2021-02-14,6,91,1135,44
2021-02-08,2021-02-14,6,92,980,27
2021-02-08,2021-02-14,6,93,805,27
2021-02-08,2021-02-14,6,94,561,22
2021-02-08,2021-02-14,6,95,482,8
2021-02-08,2021-02-14,6,96,387,11
2021-02-08,2021-02-14,6,97,284,5
2021-02-08,2021-02-14,6,98,158,4
2021-02-08,2021-02-14,6,99,109,2
2021-02-08,2021-02-14,6,100+,186,3
2021-02-08,2021-02-14,6,NA,3,0
2021-02-15,2021-02-21,7,0,1,0
2021-02-15,2021-02-21,7,1,0,0
2021-02-15,2021-02-21,7,2,0,0
2021-02-15,2021-02-21,7,3,1,0
2021-02-15,2021-02-21,7,4,0,0
2021-02-15,2021-02-21,7,5,0,0
2021-02-15,2021-02-21,7,6,0,0
2021-02-15,2021-02-21,7,7,0,0
2021-02-15,2021-02-21,7,8,0,0
2021-02-15,2021-02-21,7,9,0,0
2021-02-15,2021-02-21,7,10,0,0
2021-02-15,2021-02-21,7,11,1,1
2021-02-15,2021-02-21,7,12,0,0
2021-02-15,2021-02-21,7,13,0,0
2021-02-15,2021-02-21,7,14,0,0
2021-02-15,2021-02-21,7,15,0,0
2021-02-15,2021-02-21,7,16,24,0
2021-02-15,2021-02-21,7,17,70,4
2021-02-15,2021-02-21,7,18,139,10
2021-02-15,2021-02-21,7,19,183,19
2021-02-15,2021-02-21,7,20,177,13
2021-02-15,2021-02-21,7,21,217,27
2021-02-15,2021-02-21,7,22,213,29
2021-02-15,2021-02-21,7,23,259,43
2021-02-15,2021-02-21,7,24,252,55
2021-02-15,2021-02-21,7,25,289,73
2021-02-15,2021-02-21,7,26,340,86
2021-02-15,2021-02-21,7,27,432,156
2021-02-15,2021-02-21,7,28,407,137
2021-02-15,2021-02-21,7,29,469,177
2021-02-15,2021-02-21,7,30,522,196
2021-02-15,2021-02-21,7,31,520,185
2021-02-15,2021-02-21,7,32,503,186
2021-02-15,2021-02-21,7,33,503,165
2021-02-15,2021-02-21,7,34,494,154
2021-02-15,2021-02-21,7,35,490,137
2021-02-15,2021-02-21,7,36,431,116
2021-02-15,2021-02-21,7,37,491,131
2021-02-15,2021-02-21,7,38,504,135
2021-02-15,2021-02-21,7,39,563,138
2021-02-15,2021-02-21,7,40,543,140
2021-02-15,2021-02-21,7,41,597,146
2021-02-15,2021-02-21,7,42,641,159
2021-02-15,2021-02-21,7,43,612,164
2021-02-15,2021-02-21,7,44,630,136
2021-02-15,2021-02-21,7,45,601,135
2021-02-15,2021-02-21,7,46,637,156
2021-02-15,2021-02-21,7,47,657,150
2021-02-15,2021-02-21,7,48,677,165
2021-02-15,2021-02-21,7,49,673,129
2021-02-15,2021-02-21,7,50,787,162
2021-02-15,2021-02-21,7,51,823,151
2021-02-15,2021-02-21,7,52,905,155
2021-02-15,2021-02-21,7,53,881,160
2021-02-15,2021-02-21,7,54,990,197
2021-02-15,2021-02-21,7,55,1012,196
2021-02-15,2021-02-21,7,56,1070,213
2021-02-15,2021-02-21,7,57,1122,230
2021-02-15,2021-02-21,7,58,1101,197
2021-02-15,2021-02-21,7,59,1089,205
2021-02-15,2021-02-21,7,60,1049,212
2021-02-15,2021-02-21,7,61,1032,194
2021-02-15,2021-02-21,7,62,994,201
2021-02-15,2021-02-21,7,63,998,201
2021-02-15,2021-02-21,7,64,895,176
2021-02-15,2021-02-21,7,65,837,206
2021-02-15,2021-02-21,7,66,860,220
2021-02-15,2021-02-21,7,67,863,212
2021-02-15,2021-02-21,7,68,888,244
2021-02-15,2021-02-21,7,69,948,219
2021-02-15,2021-02-21,7,70,1016,255
2021-02-15,2021-02-21,7,71,1172,288
2021-02-15,2021-02-21,7,72,1139,272
2021-02-15,2021-02-21,7,73,1308,335
2021-02-15,2021-02-21,7,74,1488,387
2021-02-15,2021-02-21,7,75,2389,774
2021-02-15,2021-02-21,7,76,3024,1087
2021-02-15,2021-02-21,7,77,3198,1110
2021-02-15,2021-02-21,7,78,3089,1092
2021-02-15,2021-02-21,7,79,2877,928
2021-02-15,2021-02-21,7,80,2774,888
2021-02-15,2021-02-21,7,81,2548,790
2021-02-15,2021-02-21,7,82,2561,737
2021-02-15,2021-02-21,7,83,2436,703
2021-02-15,2021-02-21,7,84,2193,617
2021-02-15,2021-02-21,7,85,2196,568
2021-02-15,2021-02-21,7,86,2114,520
2021-02-15,2021-02-21,7,87,1803,399
2021-02-15,2021-02-21,7,88,1672,310
2021-02-15,2021-02-21,7,89,1462,272
2021-02-15,2021-02-21,7,90,1393,247
2021-02-15,2021-02-21,7,91,1212,173
2021-02-15,2021-02-21,7,92,1042,141
2021-02-15,2021-02-21,7,93,856,106
2021-02-15,2021-02-21,7,94,618,75
2021-02-15,2021-02-21,7,95,514,56
2021-02-15,2021-02-21,7,96,409,34
2021-02-15,2021-02-21,7,97,299,23
2021-02-15,2021-02-21,7,98,171,7
2021-02-15,2021-02-21,7,99,122,8
2021-02-15,2021-02-21,7,100+,200,7
2021-02-15,2021-02-21,7,NA,3,0
2021-02-22,2021-02-28,8,0,2,0
2021-02-22,2021-02-28,8,1,0,0
2021-02-22,2021-02-28,8,2,0,0
2021-02-22,2021-02-28,8,3,1,1
2021-02-22,2021-02-28,8,4,0,0
2021-02-22,2021-02-28,8,5,0,0
2021-02-22,2021-02-28,8,6,0,0
2021-02-22,2021-02-28,8,7,0,0
2021-02-22,2021-02-28,8,8,0,0
2021-02-22,2021-02-28,8,9,0,0
2021-02-22,2021-02-28,8,10,0,0
2021-02-22,2021-02-28,8,11,1,1
2021-02-22,2021-02-28,8,12,0,0
2021-02-22,2021-02-28,8,13,0,0
2021-02-22,2021-02-28,8,14,0,0
2021-02-22,2021-02-28,8,15,0,0
2021-02-22,2021-02-28,8,16,27,3
2021-02-22,2021-02-28,8,17,76,10
2021-02-22,2021-02-28,8,18,153,29
2021-02-22,2021-02-28,8,19,193,47
2021-02-22,2021-02-28,8,20,189,31
2021-02-22,2021-02-28,8,21,230,44
2021-02-22,2021-02-28,8,22,222,44
2021-02-22,2021-02-28,8,23,270,67
2021-02-22,2021-02-28,8,24,261,83
2021-02-22,2021-02-28,8,25,308,94
2021-02-22,2021-02-28,8,26,353,114
2021-02-22,2021-02-28,8,27,451,190
2021-02-22,2021-02-28,8,28,421,179
2021-02-22,2021-02-28,8,29,490,213
2021-02-22,2021-02-28,8,30,539,230
2021-02-22,2021-02-28,8,31,538,221
2021-02-22,2021-02-28,8,32,521,227
2021-02-22,2021-02-28,8,33,529,197
2021-02-22,2021-02-28,8,34,508,189
2021-02-22,2021-02-28,8,35,507,181
2021-02-22,2021-02-28,8,36,453,155
2021-02-22,2021-02-28,8,37,513,189
2021-02-22,2021-02-28,8,38,525,189
2021-02-22,2021-02-28,8,39,581,188
2021-02-22,2021-02-28,8,40,564,207
2021-02-22,2021-02-28,8,41,610,220
2021-02-22,2021-02-28,8,42,664,239
2021-02-22,2021-02-28,8,43,629,236
2021-02-22,2021-02-28,8,44,652,212
2021-02-22,2021-02-28,8,45,622,206
2021-02-22,2021-02-28,8,46,658,241
2021-02-22,2021-02-28,8,47,690,239
2021-02-22,2021-02-28,8,48,702,251
2021-02-22,2021-02-28,8,49,703,212
2021-02-22,2021-02-28,8,50,822,267
2021-02-22,2021-02-28,8,51,857,258
2021-02-22,2021-02-28,8,52,942,278
2021-02-22,2021-02-28,8,53,916,279
2021-02-22,2021-02-28,8,54,1031,336
2021-02-22,2021-02-28,8,55,1044,327
2021-02-22,2021-02-28,8,56,1102,385
2021-02-22,2021-02-28,8,57,1161,387
2021-02-22,2021-02-28,8,58,1130,357
2021-02-22,2021-02-28,8,59,1124,374
2021-02-22,2021-02-28,8,60,1084,374
2021-02-22,2021-02-28,8,61,1055,345
2021-02-22,2021-02-28,8,62,1033,372
2021-02-22,2021-02-28,8,63,1035,363
2021-02-22,2021-02-28,8,64,935,350
2021-02-22,2021-02-28,8,65,861,357
2021-02-22,2021-02-28,8,66,910,408
2021-02-22,2021-02-28,8,67,895,402
2021-02-22,2021-02-28,8,68,917,429
2021-02-22,2021-02-28,8,69,993,437
2021-02-22,2021-02-28,8,70,1055,498
2021-02-22,2021-02-28,8,71,1220,576
2021-02-22,2021-02-28,8,72,1182,544
2021-02-22,2021-02-28,8,73,1359,667
2021-02-22,2021-02-28,8,74,1557,749
2021-02-22,2021-02-28,8,75,2498,1344
2021-02-22,2021-02-28,8,76,3131,1771
2021-02-22,2021-02-28,8,77,3309,1835
2021-02-22,2021-02-28,8,78,3185,1776
2021-02-22,2021-02-28,8,79,3000,1627
2021-02-22,2021-02-28,8,80,2888,1542
2021-02-22,2021-02-28,8,81,2629,1406
2021-02-22,2021-02-28,8,82,2646,1361
2021-02-22,2021-02-28,8,83,2511,1298
2021-02-22,2021-02-28,8,84,2277,1118
2021-02-22,2021-02-28,8,85,2271,1082
2021-02-22,2021-02-28,8,86,2183,1016
2021-02-22,2021-02-28,8,87,1854,805
2021-02-22,2021-02-28,8,88,1715,666
2021-02-22,2021-02-28,8,89,1517,593
2021-02-22,2021-02-28,8,90,1443,518
2021-02-22,2021-02-28,8,91,1236,406
2021-02-22,2021-02-28,8,92,1076,324
2021-02-22,2021-02-28,8,93,878,264
2021-02-22,2021-02-28,8,94,627,190
2021-02-22,2021-02-28,8,95,524,133
2021-02-22,2021-02-28,8,96,414,84
2021-02-22,2021-02-28,8,97,305,72
2021-02-22,2021-02-28,8,98,177,28
2021-02-22,2021-02-28,8,99,122,27
2021-02-22,2021-02-28,8,100+,202,39
2021-02-22,2021-02-28,8,NA,3,0
2021-03-01,2021-03-07,9,0,2,1
2021-03-01,2021-03-07,9,1,0,0
2021-03-01,2021-03-07,9,2,1,0
2021-03-01,2021-03-07,9,3,1,1
2021-03-01,2021-03-07,9,4,0,0
2021-03-01,2021-03-07,9,5,0,0
2021-03-01,2021-03-07,9,6,0,0
2021-03-01,2021-03-07,9,7,0,0
2021-03-01,2021-03-07,9,8,0,0
2021-03-01,2021-03-07,9,9,0,0
2021-03-01,2021-03-07,9,10,0,0
2021-03-01,2021-03-07,9,11,1,1
2021-03-01,2021-03-07,9,12,0,0
2021-03-01,2021-03-07,9,13,0,0
2021-03-01,2021-03-07,9,14,0,0
2021-03-01,2021-03-07,9,15,0,0
