week_from,week_until,calendar_week,plz,population,ncumul_firstvacc,ncumul_secondvacc
2021-03-08,2021-03-14,10,8603,5170,305,206
2021-03-08,2021-03-14,10,8604,16897,852,458
2021-03-08,2021-03-14,10,8605,1731,79,49
2021-03-08,2021-03-14,10,8606,8166,475,255
2021-03-08,2021-03-14,10,8607,1458,93,46
2021-03-08,2021-03-14,10,8608,3783,320,158
2021-03-08,2021-03-14,10,8610,29607,2446,1292
2021-03-08,2021-03-14,10,8614,1632,93,58
2021-03-08,2021-03-14,10,8615,1371,70,37
2021-03-08,2021-03-14,10,8616,790,38,22
2021-03-08,2021-03-14,10,8617,3850,187,87
2021-03-08,2021-03-14,10,8618,4825,302,164
2021-03-08,2021-03-14,10,8620,16684,1424,667
2021-03-08,2021-03-14,10,8623,8249,434,228
2021-03-08,2021-03-14,10,8624,2407,130,61
2021-03-08,2021-03-14,10,8625,5270,279,163
2021-03-08,2021-03-14,10,8626,1307,68,29
2021-03-08,2021-03-14,10,8627,3621,505,380
2021-03-08,2021-03-14,10,8630,12207,660,409
2021-03-08,2021-03-14,10,8632,3905,323,219
2021-03-08,2021-03-14,10,8633,3532,205,96
2021-03-08,2021-03-14,10,8634,8260,548,288
2021-03-08,2021-03-14,10,8635,3657,165,109
2021-03-08,2021-03-14,10,8636,8096,658,462
2021-03-08,2021-03-14,10,8637,1979,86,52
2021-03-08,2021-03-14,10,8700,13733,1449,663
2021-03-08,2021-03-14,10,8702,7857,840,454
2021-03-08,2021-03-14,10,8703,5593,582,355
2021-03-08,2021-03-14,10,8704,6426,707,434
2021-03-08,2021-03-14,10,8706,14245,1213,632
2021-03-08,2021-03-14,10,8707,6186,689,376
2021-03-08,2021-03-14,10,8708,11322,1266,589
2021-03-08,2021-03-14,10,8712,11491,967,372
2021-03-08,2021-03-14,10,8713,3177,229,112
2021-03-08,2021-03-14,10,8714,475,41,27
2021-03-08,2021-03-14,10,8800,15512,978,459
2021-03-08,2021-03-14,10,8802,8931,707,423
2021-03-08,2021-03-14,10,8803,6109,493,212
2021-03-08,2021-03-14,10,8804,6073,381,271
2021-03-08,2021-03-14,10,8805,10485,674,410
2021-03-08,2021-03-14,10,8810,20446,1308,545
2021-03-08,2021-03-14,10,8815,346,20,14
2021-03-08,2021-03-14,10,8816,2138,137,81
2021-03-08,2021-03-14,10,8820,15751,1016,625
2021-03-08,2021-03-14,10,8824,1821,109,56
2021-03-08,2021-03-14,10,8825,885,35,28
2021-03-08,2021-03-14,10,8833,3120,122,69
2021-03-08,2021-03-14,10,8902,10020,616,314
2021-03-08,2021-03-14,10,8903,6722,460,289
2021-03-08,2021-03-14,10,8904,1667,116,80
2021-03-08,2021-03-14,10,8906,5555,364,226
2021-03-08,2021-03-14,10,8907,5200,387,236
2021-03-08,2021-03-14,10,8908,3769,187,119
2021-03-08,2021-03-14,10,8909,1322,43,23
2021-03-08,2021-03-14,10,8910,10967,789,566
2021-03-08,2021-03-14,10,8911,1123,50,33
2021-03-08,2021-03-14,10,8912,5689,215,122
2021-03-08,2021-03-14,10,8913,2580,89,48
2021-03-08,2021-03-14,10,8914,1976,184,123
2021-03-08,2021-03-14,10,8915,2752,192,142
2021-03-08,2021-03-14,10,8925,960,56,46
2021-03-08,2021-03-14,10,8926,1221,45,31
2021-03-08,2021-03-14,10,8932,5189,217,162
2021-03-08,2021-03-14,10,8933,645,17,10
2021-03-08,2021-03-14,10,8934,2377,51,33
2021-03-08,2021-03-14,10,8942,4926,257,141
2021-03-08,2021-03-14,10,8951,3068,87,51
2021-03-08,2021-03-14,10,8952,18758,1045,572
2021-03-08,2021-03-14,10,8953,27635,1230,773
2021-03-08,2021-03-14,10,8954,3970,211,139
2021-03-08,2021-03-14,10,8955,2505,113,68
2021-03-08,2021-03-14,10,andere Kantone,NA,998,589
2021-03-08,2021-03-14,10,Nachbarkantone,NA,5215,2672
2021-03-08,2021-03-14,10,unbekannt,NA,1529,1015
2021-03-08,2021-03-14,10,ZH aber ausserkantonal geimpft,NA,3337,1767
2021-03-15,2021-03-21,11,8001,5473,614,469
2021-03-15,2021-03-21,11,8002,9620,795,580
2021-03-15,2021-03-21,11,8003,20655,1125,685
2021-03-15,2021-03-21,11,8004,27183,1519,1032
2021-03-15,2021-03-21,11,8005,15505,865,561
2021-03-15,2021-03-21,11,8006,18387,1634,1087
2021-03-15,2021-03-21,11,8008,16571,1887,1254
2021-03-15,2021-03-21,11,8032,18170,2068,1465
2021-03-15,2021-03-21,11,8037,16044,1304,874
2021-03-15,2021-03-21,11,8038,17299,1565,1124
2021-03-15,2021-03-21,11,8041,7620,630,454
2021-03-15,2021-03-21,11,8044,10947,1305,852
2021-03-15,2021-03-21,11,8045,11222,871,647
2021-03-15,2021-03-21,11,8046,25704,1376,870
2021-03-15,2021-03-21,11,8047,20783,1600,1050
2021-03-15,2021-03-21,11,8048,29694,2215,1498
2021-03-15,2021-03-21,11,8049,23561,2151,1553
2021-03-15,2021-03-21,11,8050,28957,1710,1065
2021-03-15,2021-03-21,11,8051,23000,1703,1241
2021-03-15,2021-03-21,11,8052,20277,1146,778
2021-03-15,2021-03-21,11,8053,11001,1414,1078
2021-03-15,2021-03-21,11,8055,20196,1790,1281
2021-03-15,2021-03-21,11,8057,21221,1388,805
2021-03-15,2021-03-21,11,8064,3784,262,188
2021-03-15,2021-03-21,11,8102,6717,498,334
2021-03-15,2021-03-21,11,8103,3895,279,180
2021-03-15,2021-03-21,11,8104,2675,231,164
2021-03-15,2021-03-21,11,8105,13633,698,429
2021-03-15,2021-03-21,11,8106,4807,159,104
2021-03-15,2021-03-21,11,8107,6583,338,217
2021-03-15,2021-03-21,11,8108,4174,240,191
2021-03-15,2021-03-21,11,8112,2957,125,97
2021-03-15,2021-03-21,11,8113,1435,64,49
2021-03-15,2021-03-21,11,8114,1865,86,67
2021-03-15,2021-03-21,11,8115,953,50,30
2021-03-15,2021-03-21,11,8117,4564,428,346
2021-03-15,2021-03-21,11,8118,2083,172,133
2021-03-15,2021-03-21,11,8121,1999,205,160
2021-03-15,2021-03-21,11,8122,2231,162,104
2021-03-15,2021-03-21,11,8123,2771,273,180
2021-03-15,2021-03-21,11,8124,2130,132,85
2021-03-15,2021-03-21,11,8125,5209,817,632
2021-03-15,2021-03-21,11,8126,5475,673,498
2021-03-15,2021-03-21,11,8127,4094,479,338
2021-03-15,2021-03-21,11,8132,6883,629,461
2021-03-15,2021-03-21,11,8133,1915,209,159
2021-03-15,2021-03-21,11,8134,18919,1103,786
2021-03-15,2021-03-21,11,8135,7781,621,462
2021-03-15,2021-03-21,11,8136,2593,192,136
2021-03-15,2021-03-21,11,8142,4661,442,344
2021-03-15,2021-03-21,11,8143,3768,344,283
2021-03-15,2021-03-21,11,8152,21091,856,530
2021-03-15,2021-03-21,11,8153,8204,669,470
2021-03-15,2021-03-21,11,8154,7205,252,157
2021-03-15,2021-03-21,11,8155,7163,371,271
2021-03-15,2021-03-21,11,8156,2152,104,73
2021-03-15,2021-03-21,11,8157,5942,546,430
2021-03-15,2021-03-21,11,8158,467,42,38
2021-03-15,2021-03-21,11,8162,3608,192,148
2021-03-15,2021-03-21,11,8164,601,46,39
2021-03-15,2021-03-21,11,8165,3909,203,139
2021-03-15,2021-03-21,11,8166,3076,120,69
2021-03-15,2021-03-21,11,8172,4997,238,172
2021-03-15,2021-03-21,11,8173,3153,190,129
2021-03-15,2021-03-21,11,8174,1535,122,69
2021-03-15,2021-03-21,11,8175,755,45,27
2021-03-15,2021-03-21,11,8180,21389,1307,855
2021-03-15,2021-03-21,11,8181,2875,92,43
2021-03-15,2021-03-21,11,8182,1979,118,81
2021-03-15,2021-03-21,11,8184,4154,259,190
2021-03-15,2021-03-21,11,8185,4536,315,234
2021-03-15,2021-03-21,11,8187,1932,72,45
2021-03-15,2021-03-21,11,8192,5207,267,171
2021-03-15,2021-03-21,11,8193,5359,336,204
2021-03-15,2021-03-21,11,8194,1051,62,43
2021-03-15,2021-03-21,11,8195,560,30,16
2021-03-15,2021-03-21,11,8196,1468,54,35
2021-03-15,2021-03-21,11,8197,4659,215,108
2021-03-15,2021-03-21,11,8245,2530,211,183
2021-03-15,2021-03-21,11,8246,1088,35,29
2021-03-15,2021-03-21,11,8247,1470,50,40
2021-03-15,2021-03-21,11,8248,1575,96,92
2021-03-15,2021-03-21,11,8302,20144,960,613
2021-03-15,2021-03-21,11,8303,11826,815,503
2021-03-15,2021-03-21,11,8304,16830,942,495
2021-03-15,2021-03-21,11,8305,7849,851,614
2021-03-15,2021-03-21,11,8306,5311,245,167
2021-03-15,2021-03-21,11,8307,12268,809,560
2021-03-15,2021-03-21,11,8308,4589,226,133
2021-03-15,2021-03-21,11,8309,5611,451,251
2021-03-15,2021-03-21,11,8310,1509,72,40
2021-03-15,2021-03-21,11,8311,2061,165,99
2021-03-15,2021-03-21,11,8312,954,60,35
2021-03-15,2021-03-21,11,8314,349,16,11
2021-03-15,2021-03-21,11,8315,817,54,29
2021-03-15,2021-03-21,11,8317,2337,104,60
2021-03-15,2021-03-21,11,8320,6443,385,274
2021-03-15,2021-03-21,11,8322,994,72,52
2021-03-15,2021-03-21,11,8330,11524,1000,619
2021-03-15,2021-03-21,11,8331,610,44,20
2021-03-15,2021-03-21,11,8332,3384,548,468
2021-03-15,2021-03-21,11,8335,3640,183,124
2021-03-15,2021-03-21,11,8340,10306,579,386
2021-03-15,2021-03-21,11,8342,933,63,44
2021-03-15,2021-03-21,11,8344,3778,205,154
2021-03-15,2021-03-21,11,8345,1131,66,51
2021-03-15,2021-03-21,11,8352,3713,312,223
2021-03-15,2021-03-21,11,8353,4374,280,174
2021-03-15,2021-03-21,11,8354,500,11,6
2021-03-15,2021-03-21,11,8400,39632,3522,2295
2021-03-15,2021-03-21,11,8403,321,121,115
2021-03-15,2021-03-21,11,8404,20278,1282,797
2021-03-15,2021-03-21,11,8405,18152,1508,1003
2021-03-15,2021-03-21,11,8406,13621,703,406
2021-03-15,2021-03-21,11,8408,16314,1288,816
2021-03-15,2021-03-21,11,8409,3194,197,134
2021-03-15,2021-03-21,11,8412,983,58,39
2021-03-15,2021-03-21,11,8413,4712,311,230
2021-03-15,2021-03-21,11,8414,977,44,31
2021-03-15,2021-03-21,11,8415,577,41,32
2021-03-15,2021-03-21,11,8416,1423,106,84
2021-03-15,2021-03-21,11,8418,772,36,25
2021-03-15,2021-03-21,11,8421,777,35,25
2021-03-15,2021-03-21,11,8422,3877,194,132
2021-03-15,2021-03-21,11,8424,9396,714,472
2021-03-15,2021-03-21,11,8425,1091,73,56
2021-03-15,2021-03-21,11,8426,2414,94,75
2021-03-15,2021-03-21,11,8427,4787,268,195
2021-03-15,2021-03-21,11,8428,456,39,32
2021-03-15,2021-03-21,11,8442,3141,199,146
2021-03-15,2021-03-21,11,8444,2231,152,106
2021-03-15,2021-03-21,11,8447,1931,140,121
2021-03-15,2021-03-21,11,8450,2227,159,122
2021-03-15,2021-03-21,11,8451,1417,117,98
2021-03-15,2021-03-21,11,8452,699,26,16
2021-03-15,2021-03-21,11,8453,282,15,11
2021-03-15,2021-03-21,11,8457,485,51,40
2021-03-15,2021-03-21,11,8458,657,31,24
2021-03-15,2021-03-21,11,8459,376,11,9
2021-03-15,2021-03-21,11,8460,1831,157,139
2021-03-15,2021-03-21,11,8461,376,37,31
2021-03-15,2021-03-21,11,8462,1309,203,158
2021-03-15,2021-03-21,11,8463,850,50,38
2021-03-15,2021-03-21,11,8464,86,3,2
2021-03-15,2021-03-21,11,8465,389,28,29
2021-03-15,2021-03-21,11,8466,674,43,34
2021-03-15,2021-03-21,11,8467,458,32,22
2021-03-15,2021-03-21,11,8468,649,50,36
2021-03-15,2021-03-21,11,8471,1034,77,60
2021-03-15,2021-03-21,11,8472,7417,799,644
2021-03-15,2021-03-21,11,8474,1680,148,115
2021-03-15,2021-03-21,11,8475,1661,161,95
2021-03-15,2021-03-21,11,8476,1007,82,75
2021-03-15,2021-03-21,11,8477,1122,159,135
2021-03-15,2021-03-21,11,8478,936,43,26
2021-03-15,2021-03-21,11,8479,697,32,25
2021-03-15,2021-03-21,11,8482,1719,44,19
2021-03-15,2021-03-21,11,8483,2967,155,109
2021-03-15,2021-03-21,11,8484,3329,164,95
2021-03-15,2021-03-21,11,8486,1899,154,126
2021-03-15,2021-03-21,11,8487,1514,188,155
2021-03-15,2021-03-21,11,8488,4549,403,313
2021-03-15,2021-03-21,11,8489,980,46,34
2021-03-15,2021-03-21,11,8492,2077,151,130
2021-03-15,2021-03-21,11,8493,1628,79,59
2021-03-15,2021-03-21,11,8494,2895,289,244
2021-03-15,2021-03-21,11,8495,149,11,10
2021-03-15,2021-03-21,11,8496,931,29,20
2021-03-15,2021-03-21,11,8497,790,60,40
2021-03-15,2021-03-21,11,8498,940,35,23
2021-03-15,2021-03-21,11,8499,376,11,5
2021-03-15,2021-03-21,11,8523,1084,38,28
2021-03-15,2021-03-21,11,8542,5007,441,323
2021-03-15,2021-03-21,11,8543,1096,47,29
2021-03-15,2021-03-21,11,8544,406,19,15
2021-03-15,2021-03-21,11,8545,2740,200,118
2021-03-15,2021-03-21,11,8548,900,69,24
2021-03-15,2021-03-21,11,8600,27178,1695,1118
2021-03-15,2021-03-21,11,8602,2681,228,165
2021-03-15,2021-03-21,11,8603,5170,344,244
2021-03-15,2021-03-21,11,8604,16897,956,660
2021-03-15,2021-03-21,11,8605,1731,102,59
2021-03-15,2021-03-21,11,8606,8166,543,348
2021-03-15,2021-03-21,11,8607,1458,102,64
2021-03-15,2021-03-21,11,8608,3783,366,264
2021-03-15,2021-03-21,11,8610,29607,2696,1989
2021-03-15,2021-03-21,11,8614,1632,104,70
2021-03-15,2021-03-21,11,8615,1371,84,53
2021-03-15,2021-03-21,11,8616,790,43,26
2021-03-15,2021-03-21,11,8617,3850,225,119
2021-03-15,2021-03-21,11,8618,4825,338,221
2021-03-15,2021-03-21,11,8620,16684,1512,994
2021-03-15,2021-03-21,11,8623,8249,465,319
2021-03-15,2021-03-21,11,8624,2407,144,80
2021-03-15,2021-03-21,11,8625,5270,316,205
2021-03-15,2021-03-21,11,8626,1307,76,45
2021-03-15,2021-03-21,11,8627,3621,547,439
2021-03-15,2021-03-21,11,8630,12207,727,521
2021-03-15,2021-03-21,11,8632,3905,338,279
2021-03-15,2021-03-21,11,8633,3532,239,150
2021-03-15,2021-03-21,11,8634,8260,606,395
2021-03-15,2021-03-21,11,8635,3657,189,133
2021-03-15,2021-03-21,11,8636,8096,684,543
2021-03-15,2021-03-21,11,8637,1979,87,65
2021-03-15,2021-03-21,11,8700,13733,1678,1018
2021-03-15,2021-03-21,11,8702,7857,942,665
2021-03-15,2021-03-21,11,8703,5593,666,427
2021-03-15,2021-03-21,11,8704,6426,784,566
2021-03-15,2021-03-21,11,8706,14245,1346,902
2021-03-15,2021-03-21,11,8707,6186,745,531
2021-03-15,2021-03-21,11,8708,11322,1400,993
2021-03-15,2021-03-21,11,8712,11491,1081,590
2021-03-15,2021-03-21,11,8713,3177,249,129
2021-03-15,2021-03-21,11,8714,475,43,29
2021-03-15,2021-03-21,11,8800,15512,1082,731
2021-03-15,2021-03-21,11,8802,8931,770,476
2021-03-15,2021-03-21,11,8803,6109,601,422
2021-03-15,2021-03-21,11,8804,6073,398,303
2021-03-15,2021-03-21,11,8805,10485,720,448
2021-03-15,2021-03-21,11,8810,20446,1409,825
2021-03-15,2021-03-21,11,8815,346,23,17
2021-03-15,2021-03-21,11,8816,2138,145,115
2021-03-15,2021-03-21,11,8820,15751,1102,813
2021-03-15,2021-03-21,11,8824,1821,117,90
2021-03-15,2021-03-21,11,8825,885,36,30
2021-03-15,2021-03-21,11,8833,3120,133,79
2021-03-15,2021-03-21,11,8902,10020,671,481
2021-03-15,2021-03-21,11,8903,6722,502,378
2021-03-15,2021-03-21,11,8904,1667,124,87
2021-03-15,2021-03-21,11,8906,5555,380,270
2021-03-15,2021-03-21,11,8907,5200,409,277
2021-03-15,2021-03-21,11,8908,3769,206,137
2021-03-15,2021-03-21,11,8909,1322,48,29
2021-03-15,2021-03-21,11,8910,10967,825,595
2021-03-15,2021-03-21,11,8911,1123,54,36
2021-03-15,2021-03-21,11,8912,5689,243,140
2021-03-15,2021-03-21,11,8913,2580,99,56
2021-03-15,2021-03-21,11,8914,1976,194,160
2021-03-15,2021-03-21,11,8915,2752,206,154
2021-03-15,2021-03-21,11,8925,960,67,47
2021-03-15,2021-03-21,11,8926,1221,46,33
2021-03-15,2021-03-21,11,8932,5189,236,170
2021-03-15,2021-03-21,11,8933,645,17,13
2021-03-15,2021-03-21,11,8934,2377,52,33
2021-03-15,2021-03-21,11,8942,4926,292,187
2021-03-15,2021-03-21,11,8951,3068,98,63
2021-03-15,2021-03-21,11,8952,18758,1139,700
2021-03-15,2021-03-21,11,8953,27635,1368,847
2021-03-15,2021-03-21,11,8954,3970,243,152
2021-03-15,2021-03-21,11,8955,2505,135,76
2021-03-15,2021-03-21,11,andere Kantone,NA,1137,706
2021-03-15,2021-03-21,11,Nachbarkantone,NA,5865,3511
2021-03-15,2021-03-21,11,unbekannt,NA,1670,1176
2021-03-15,2021-03-21,11,ZH aber ausserkantonal geimpft,NA,3780,2091
2021-03-22,2021-03-28,12,8001,5473,666,479
2021-03-22,2021-03-28,12,8002,9620,871,592
2021-03-22,2021-03-28,12,8003,20655,1260,756
2021-03-22,2021-03-28,12,8004,27183,1724,1105
2021-03-22,2021-03-28,12,8005,15505,960,589
2021-03-22,2021-03-28,12,8006,18387,1845,1138
2021-03-22,2021-03-28,12,8008,16571,2047,1423
2021-03-22,2021-03-28,12,8032,18170,2233,1530
2021-03-22,2021-03-28,12,8037,16044,1397,904
2021-03-22,2021-03-28,12,8038,17299,1768,1215
2021-03-22,2021-03-28,12,8041,7620,693,519
2021-03-22,2021-03-28,12,8044,10947,1437,904
2021-03-22,2021-03-28,12,8045,11222,980,664
2021-03-22,2021-03-28,12,8046,25704,1556,959
2021-03-22,2021-03-28,12,8047,20783,1816,1158
2021-03-22,2021-03-28,12,8048,29694,2503,1726
2021-03-22,2021-03-28,12,8049,23561,2377,1631
2021-03-22,2021-03-28,12,8050,28957,1918,1132
2021-03-22,2021-03-28,12,8051,23000,1838,1275
2021-03-22,2021-03-28,12,8052,20277,1295,830
2021-03-22,2021-03-28,12,8053,11001,1510,1117
2021-03-22,2021-03-28,12,8055,20196,1988,1323
2021-03-22,2021-03-28,12,8057,21221,1548,876
2021-03-22,2021-03-28,12,8064,3784,294,197
2021-03-22,2021-03-28,12,8102,6717,530,347
2021-03-22,2021-03-28,12,8103,3895,312,189
2021-03-22,2021-03-28,12,8104,2675,255,171
2021-03-22,2021-03-28,12,8105,13633,784,512
2021-03-22,2021-03-28,12,8106,4807,184,113
2021-03-22,2021-03-28,12,8107,6583,362,274
2021-03-22,2021-03-28,12,8108,4174,260,199
2021-03-22,2021-03-28,12,8112,2957,131,101
2021-03-22,2021-03-28,12,8113,1435,64,51
2021-03-22,2021-03-28,12,8114,1865,93,68
2021-03-22,2021-03-28,12,8115,953,54,32
2021-03-22,2021-03-28,12,8117,4564,444,354
2021-03-22,2021-03-28,12,8118,2083,187,138
2021-03-22,2021-03-28,12,8121,1999,218,173
2021-03-22,2021-03-28,12,8122,2231,183,106
2021-03-22,2021-03-28,12,8123,2771,305,184
2021-03-22,2021-03-28,12,8124,2130,154,88
2021-03-22,2021-03-28,12,8125,5209,882,644
2021-03-22,2021-03-28,12,8126,5475,731,506
2021-03-22,2021-03-28,12,8127,4094,513,347
2021-03-22,2021-03-28,12,8132,6883,694,465
2021-03-22,2021-03-28,12,8133,1915,222,164
2021-03-22,2021-03-28,12,8134,18919,1240,821
2021-03-22,2021-03-28,12,8135,7781,804,485
2021-03-22,2021-03-28,12,8136,2593,222,146
2021-03-22,2021-03-28,12,8142,4661,482,353
2021-03-22,2021-03-28,12,8143,3768,366,289
2021-03-22,2021-03-28,12,8152,21091,941,553
2021-03-22,2021-03-28,12,8153,8204,713,540
2021-03-22,2021-03-28,12,8154,7205,297,173
2021-03-22,2021-03-28,12,8155,7163,402,284
2021-03-22,2021-03-28,12,8156,2152,121,76
2021-03-22,2021-03-28,12,8157,5942,587,472
2021-03-22,2021-03-28,12,8158,467,46,38
2021-03-22,2021-03-28,12,8162,3608,199,159
2021-03-22,2021-03-28,12,8164,601,47,40
2021-03-22,2021-03-28,12,8165,3909,228,145
2021-03-22,2021-03-28,12,8166,3076,157,76
2021-03-22,2021-03-28,12,8172,4997,255,184
2021-03-22,2021-03-28,12,8173,3153,207,131
2021-03-22,2021-03-28,12,8174,1535,129,72
2021-03-22,2021-03-28,12,8175,755,51,29
2021-03-22,2021-03-28,12,8180,21389,1451,939
2021-03-22,2021-03-28,12,8181,2875,107,51
2021-03-22,2021-03-28,12,8182,1979,134,83
2021-03-22,2021-03-28,12,8184,4154,279,200
2021-03-22,2021-03-28,12,8185,4536,336,243
2021-03-22,2021-03-28,12,8187,1932,81,51
2021-03-22,2021-03-28,12,8192,5207,366,191
2021-03-22,2021-03-28,12,8193,5359,397,244
2021-03-22,2021-03-28,12,8194,1051,71,44
2021-03-22,2021-03-28,12,8195,560,33,18
2021-03-22,2021-03-28,12,8196,1468,67,38
2021-03-22,2021-03-28,12,8197,4659,235,164
2021-03-22,2021-03-28,12,8245,2530,221,183
2021-03-22,2021-03-28,12,8246,1088,35,29
2021-03-22,2021-03-28,12,8247,1470,51,40
2021-03-22,2021-03-28,12,8248,1575,118,92
2021-03-22,2021-03-28,12,8302,20144,1256,646
2021-03-22,2021-03-28,12,8303,11826,901,613
2021-03-22,2021-03-28,12,8304,16830,1047,657
2021-03-22,2021-03-28,12,8305,7849,887,628
2021-03-22,2021-03-28,12,8306,5311,268,171
2021-03-22,2021-03-28,12,8307,12268,925,584
2021-03-22,2021-03-28,12,8308,4589,309,140
2021-03-22,2021-03-28,12,8309,5611,477,270
2021-03-22,2021-03-28,12,8310,1509,88,43
2021-03-22,2021-03-28,12,8311,2061,186,123
2021-03-22,2021-03-28,12,8312,954,62,43
2021-03-22,2021-03-28,12,8314,349,28,11
2021-03-22,2021-03-28,12,8315,817,59,30
2021-03-22,2021-03-28,12,8317,2337,118,64
2021-03-22,2021-03-28,12,8320,6443,454,285
2021-03-22,2021-03-28,12,8322,994,77,53
2021-03-22,2021-03-28,12,8330,11524,1101,739
2021-03-22,2021-03-28,12,8331,610,49,21
2021-03-22,2021-03-28,12,8332,3384,590,472
2021-03-22,2021-03-28,12,8335,3640,193,127
2021-03-22,2021-03-28,12,8340,10306,705,415
2021-03-22,2021-03-28,12,8342,933,73,47
2021-03-22,2021-03-28,12,8344,3778,218,157
2021-03-22,2021-03-28,12,8345,1131,73,51
2021-03-22,2021-03-28,12,8352,3713,333,243
2021-03-22,2021-03-28,12,8353,4374,318,183
2021-03-22,2021-03-28,12,8354,500,13,6
2021-03-22,2021-03-28,12,8400,39632,3855,2365
2021-03-22,2021-03-28,12,8403,321,121,115
2021-03-22,2021-03-28,12,8404,20278,1475,831
2021-03-22,2021-03-28,12,8405,18152,1635,1033
2021-03-22,2021-03-28,12,8406,13621,773,433
2021-03-22,2021-03-28,12,8408,16314,1380,846
2021-03-22,2021-03-28,12,8409,3194,220,137
2021-03-22,2021-03-28,12,8412,983,61,40
2021-03-22,2021-03-28,12,8413,4712,334,234
2021-03-22,2021-03-28,12,8414,977,51,31
2021-03-22,2021-03-28,12,8415,577,44,32
2021-03-22,2021-03-28,12,8416,1423,108,85
2021-03-22,2021-03-28,12,8418,772,39,28
2021-03-22,2021-03-28,12,8421,777,38,25
2021-03-22,2021-03-28,12,8422,3877,206,142
2021-03-22,2021-03-28,12,8424,9396,776,574
2021-03-22,2021-03-28,12,8425,1091,81,58
2021-03-22,2021-03-28,12,8426,2414,101,77
2021-03-22,2021-03-28,12,8427,4787,305,214
2021-03-22,2021-03-28,12,8428,456,40,32
2021-03-22,2021-03-28,12,8442,3141,218,149
2021-03-22,2021-03-28,12,8444,2231,164,110
2021-03-22,2021-03-28,12,8447,1931,151,121
2021-03-22,2021-03-28,12,8450,2227,178,123
2021-03-22,2021-03-28,12,8451,1417,121,102
2021-03-22,2021-03-28,12,8452,699,29,17
2021-03-22,2021-03-28,12,8453,282,16,11
2021-03-22,2021-03-28,12,8457,485,53,41
2021-03-22,2021-03-28,12,8458,657,34,24
2021-03-22,2021-03-28,12,8459,376,13,9
2021-03-22,2021-03-28,12,8460,1831,163,141
2021-03-22,2021-03-28,12,8461,376,38,31
2021-03-22,2021-03-28,12,8462,1309,227,160
2021-03-22,2021-03-28,12,8463,850,55,38
2021-03-22,2021-03-28,12,8464,86,3,2
2021-03-22,2021-03-28,12,8465,389,30,29
2021-03-22,2021-03-28,12,8466,674,47,36
2021-03-22,2021-03-28,12,8467,458,32,22
2021-03-22,2021-03-28,12,8468,649,55,36
2021-03-22,2021-03-28,12,8471,1034,80,61
2021-03-22,2021-03-28,12,8472,7417,837,652
2021-03-22,2021-03-28,12,8474,1680,159,117
2021-03-22,2021-03-28,12,8475,1661,166,97
2021-03-22,2021-03-28,12,8476,1007,93,75
2021-03-22,2021-03-28,12,8477,1122,171,137
2021-03-22,2021-03-28,12,8478,936,48,27
2021-03-22,2021-03-28,12,8479,697,33,25
2021-03-22,2021-03-28,12,8482,1719,51,19
2021-03-22,2021-03-28,12,8483,2967,171,112
2021-03-22,2021-03-28,12,8484,3329,254,99
2021-03-22,2021-03-28,12,8486,1899,163,132
2021-03-22,2021-03-28,12,8487,1514,193,156
2021-03-22,2021-03-28,12,8488,4549,423,339
2021-03-22,2021-03-28,12,8489,980,50,34
2021-03-22,2021-03-28,12,8492,2077,160,132
2021-03-22,2021-03-28,12,8493,1628,89,62
2021-03-22,2021-03-28,12,8494,2895,331,249
2021-03-22,2021-03-28,12,8495,149,11,11
2021-03-22,2021-03-28,12,8496,931,41,20
2021-03-22,2021-03-28,12,8497,790,69,48
2021-03-22,2021-03-28,12,8498,940,38,24
2021-03-22,2021-03-28,12,8499,376,19,5
2021-03-22,2021-03-28,12,8523,1084,42,30
2021-03-22,2021-03-28,12,8542,5007,471,335
2021-03-22,2021-03-28,12,8543,1096,50,30
2021-03-22,2021-03-28,12,8544,406,19,15
2021-03-22,2021-03-28,12,8545,2740,205,122
2021-03-22,2021-03-28,12,8548,900,69,24
2021-03-22,2021-03-28,12,8600,27178,1884,1172
2021-03-22,2021-03-28,12,8602,2681,242,169
2021-03-22,2021-03-28,12,8603,5170,368,250
2021-03-22,2021-03-28,12,8604,16897,1035,681
2021-03-22,2021-03-28,12,8605,1731,114,64
2021-03-22,2021-03-28,12,8606,8166,698,364
2021-03-22,2021-03-28,12,8607,1458,112,68
2021-03-22,2021-03-28,12,8608,3783,388,265
2021-03-22,2021-03-28,12,8610,29607,2971,2024
2021-03-22,2021-03-28,12,8614,1632,120,76
2021-03-22,2021-03-28,12,8615,1371,99,54
2021-03-22,2021-03-28,12,8616,790,52,26
2021-03-22,2021-03-28,12,8617,3850,247,125
2021-03-22,2021-03-28,12,8618,4825,358,230
2021-03-22,2021-03-28,12,8620,16684,1657,1020
2021-03-22,2021-03-28,12,8623,8249,537,334
2021-03-22,2021-03-28,12,8624,2407,161,82
2021-03-22,2021-03-28,12,8625,5270,363,223
2021-03-22,2021-03-28,12,8626,1307,82,46
2021-03-22,2021-03-28,12,8627,3621,566,442
2021-03-22,2021-03-28,12,8630,12207,808,541
2021-03-22,2021-03-28,12,8632,3905,371,280
2021-03-22,2021-03-28,12,8633,3532,307,155
2021-03-22,2021-03-28,12,8634,8260,663,423
2021-03-22,2021-03-28,12,8635,3657,250,138
